name,description,code,quantity,quantity_per_user,date_from,date_to,minimum_amount,reduction_amount
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-5126-48ff,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-6d5b-4e34,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-1949-437c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-b7ed-4e4a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-18e7-40b8,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-9943-4a8d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-b5d5-4adb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-cf17-4756,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-9249-4f25,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-b0d9-467b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-e1c9-4774,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-85c1-419f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-7fcb-418a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-9d5b-4b84,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-bb7f-45de,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-8bd1-494f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-7aec-448a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-6ea9-4423,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-dae7-4006,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-c8b8-4638,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-e3c3-4ce3,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-36a1-4cbb,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-31e6-481e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-d9dc-49c4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-543e-40f7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-d334-4ca2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-203b-457e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-3212-4bed,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-f36d-456b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-e77e-4707,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-6e73-4d31,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-b449-4f3a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-e905-4d75,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-c797-4193,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-b108-43c7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-4bab-412a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-143a-49d4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-75f8-49ed,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-ae2e-493f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-8046-4c97,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-d071-40e7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-8ed6-426f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-69cb-4122,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-1a3d-4df0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-4821-4ed3,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-3ae8-4ffa,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-bf6b-4b15,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-240b-4f7f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-b2c3-4d29,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-fce1-4c5f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-6ec8-4903,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-743b-4c22,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-6bda-49fc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-09e5-4557,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-77fa-4b28,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-cd40-44fd,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-213f-4414,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-4737-47da,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-a3fb-4eb4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-ac60-4528,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-3299-4fa8,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-43f0-42e2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-c23f-4afd,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-ef8b-4ec1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-2fdd-48c0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-eef4-4ae7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-2763-4e5a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-f448-4923,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-294b-48d6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-11c8-4908,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-9733-4cf9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-3238-43b0,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-5f1a-43b7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-5bb1-445f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-462a-49dc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-8a9e-4986,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-b5fa-4669,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-8ca1-4ad6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-d70d-4f94,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-ff6f-4f0f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-7b3c-4ed4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-8fae-4a0f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-2da0-4575,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-df82-4905,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-305e-4fd8,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-7cad-486f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-ee6f-470d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-14f0-49f1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-81c5-4e4d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-81f7-494a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-f2fa-463b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-1d55-47fe,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-16c7-4a29,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-5102-4478,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-6f19-44cc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-1085-4230,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-7b35-43b6,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-99be-4855,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-82e3-4749,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-3ab8-4d77,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-a8b1-4cbe,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-e412-4b3e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-78b9-4fd4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-8474-4dde,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-7619-48bc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-bca3-49b3,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-eb64-4ba2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-dbb9-4f26,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-e0a0-41cc,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-263a-4a5f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-fc4b-4c19,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-bfdf-428c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-b93f-44df,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-ad32-4b43,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-cb32-4314,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-b59a-4b5b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-89b3-4615,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-6925-4eb9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-97d2-4a7e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-191c-45cf,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-8a2b-4f69,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-9207-4ebf,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-8079-4e49,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-b653-4744,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-7bc7-413a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-0dc0-467b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-d303-4bb7,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-6f8a-4589,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-286a-42a8,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-a8e6-467d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0443-7fc2-4490,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-dc02-4b62,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-ca0c-44ea,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044f-7241-423e,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-6c78-4223,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0448-ab2d-4821,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-46c2-42f2,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-911a-4e18,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-e107-4057,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-5692-4682,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-9822-4d62,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-645c-4c98,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-f678-439b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-8fdb-4310,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-5304-4505,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044e-6c2b-476f,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0441-c22f-40be,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-4f3c-4e14,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044d-d6f9-4442,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-b371-4f32,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-bb0c-4e39,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-07c0-40da,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044a-1388-4b68,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-53af-4c0c,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0444-92ba-4171,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-e2db-41d3,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-e00b-408d,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0449-7537-4252,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0447-ee8b-42a4,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0442-4527-4b26,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044b-b1fe-4f44,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0445-f62b-424a,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-97ed-4802,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0440-5a54-441b,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,0446-7044-42a9,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
Kod 100 jednorazowy,Kupon jednorazowy powyżej 2000 zł,044c-00e2-42e1,1,1,2025-05-28 12:24:11,2025-12-31 23:59:59,2000.0,100.0
